RTL First name	RTL Last name	RTL Full name	Entity ID	Latin full name	Search URL
شاكر	نقولا	شاكر نقولا	68014	Shakir Dhibah	https://www.mideastmed.org/search/people?first-name=شاكر&last-name=نقولا
إلياس	يامين	إلياس يامين	68018	Ilyas Yammin	https://www.mideastmed.org/search/people?first-name=إلياس&last-name=يامين
أرمينك	نازاريان	أرمينك نازاريان	68021	Armenak Nazarian	https://www.mideastmed.org/search/people?first-name=أرمينك&last-name=نازاريان
نيقولا	نصّار	نيقولا نصّار	68022	Nikula Nassar	https://www.mideastmed.org/search/people?first-name=نيقولا&last-name=نصّار
خليل	حداد	خليل حداد	68037	Khalil Haddad	https://www.mideastmed.org/search/people?first-name=خليل&last-name=حداد
إبراهيم	عبد النور	إبراهيم عبد النور	68040	Ibrahim ʻAbd al-Nur	https://www.mideastmed.org/search/people?first-name=إبراهيم&last-name=عبد النور
جورج	ميخائيليديس	جورج ميخائيليديس	68051	George Michaelides	https://www.mideastmed.org/search/people?first-name=جورج&last-name=ميخائيليديس
قنسطنطيني	طابت	قنسطنطيني طابت	68055	Constantine Tabet	https://www.mideastmed.org/search/people?first-name=قنسطنطيني&last-name=طابت
قنسطنطيني	سيجورا	قنسطنطيني سيجورا	68058	Constantine Segura	https://www.mideastmed.org/search/people?first-name=قنسطنطيني&last-name=سيجورا
إدوارد	نوفل	إدوارد نوفل	68062	Edward Nawfal	https://www.mideastmed.org/search/people?first-name=إدوارد&last-name=نوفل
نجيب	أَبيلا	نجيب أَبيلا	68065	Najib Abela	https://www.mideastmed.org/search/people?first-name=نجيب&last-name=أَبيلا
أنطون	صالح	أنطون صالح	68075	Antun Salih	https://www.mideastmed.org/search/people?first-name=أنطون&last-name=صالح
سعيد	نمر	سعيد نمر	68084	Sa'id Nimr	https://www.mideastmed.org/search/people?first-name=سعيد&last-name=نمر
سعيد	قعوار	سعيد قعوار	68085	Sa'id Qa'war	https://www.mideastmed.org/search/people?first-name=سعيد&last-name=قعوار
محمد	القلماوي	محمد القلماوي	68087	Muhammad Qalamawi	https://www.mideastmed.org/search/people?first-name=محمد&last-name=القلماوي
منصور	الباحوط	منصور الباحوط	68090	Mansur Bahut	https://www.mideastmed.org/search/people?first-name=منصور&last-name=الباحوط
محمد كامل	الكفراوي	محمد كامل الكفراوي	68092	Muhammad Kamil al-Kafrawi	https://www.mideastmed.org/search/people?first-name=محمد كامل&last-name=الكفراوي
محمد	ناشد	محمد ناشد	68095	Muhammad Nashid	https://www.mideastmed.org/search/people?first-name=محمد&last-name=ناشد
محمود	ابراهيم	محمود ابراهيم	68097	Mahmud Ibrahim	https://www.mideastmed.org/search/people?first-name=محمود&last-name=ابراهيم
محمود رشدي	البقلي	محمود رشدي البقلي	68102	Muhmud Rushdi al-Baqli	https://www.mideastmed.org/search/people?first-name=محمود رشدي&last-name=البقلي
محمود	صدقي	محمود صدقي	68104	Mahmud Sudqi	https://www.mideastmed.org/search/people?first-name=محمود&last-name=صدقي
هانز	بولاخ	هانز بولاخ	68106	Hans Bulach	https://www.mideastmed.org/search/people?first-name=هانز&last-name=بولاخ
إدوارد	غرزوزي	إدوارد غرزوزي	68110	Edward Gharzuzi	https://www.mideastmed.org/search/people?first-name=إدوارد&last-name=غرزوزي
داوود	حمادة	داوود حمادة	68115	Dawud Himadeh	https://www.mideastmed.org/search/people?first-name=داوود&last-name=حمادة
نجيب	سعد	نجيب سعد	68118	Najib Saʻd	https://www.mideastmed.org/search/people?first-name=نجيب&last-name=سعد
جرجس	مورهيج	جرجس مورهيج	68121	Jurjus Murhij	https://www.mideastmed.org/search/people?first-name=جرجس&last-name=مورهيج
إيڤان	ڤاسيلييڤ	إيڤان ڤاسيلييڤ	68124	Ivan Vasiliev	https://www.mideastmed.org/search/people?first-name=إيڤان&last-name=ڤاسيلييڤ
مصطفى	السبكي	مصطفى السبكي	68129	Mustafa al-Subki	https://www.mideastmed.org/search/people?first-name=مصطفى&last-name=السبكي
مصطفى	النجدي	مصطفى النجدي	68132	Mustafa al-Najdi	https://www.mideastmed.org/search/people?first-name=مصطفى&last-name=النجدي
مصطفى	الواطي	مصطفى الواطي	68135	Mustafa al-Wati	https://www.mideastmed.org/search/people?first-name=مصطفى&last-name=الواطي
ميخائيل	مشاقة	ميخائيل مشاقة	68138	Mikha’il Mishaqa	https://www.mideastmed.org/search/people?first-name=ميخائيل&last-name=مشاقة
خليل	كحيل	خليل كحيل	68140	Khalil Kahil	https://www.mideastmed.org/search/people?first-name=خليل&last-name=كحيل
داوود	كتيبة	داوود كتيبة	68143	Dawud Katibah	https://www.mideastmed.org/search/people?first-name=داوود&last-name=كتيبة
ميخائيل	كوزولكاشيشيان	ميخائيل كوزولكاشيشيان	68147	Mikhaīl Kuzulkashishian	https://www.mideastmed.org/search/people?first-name=ميخائيل&last-name=كوزولكاشيشيان
سامي	مابرو	سامي مابرو	68150	Sami Mabro	https://www.mideastmed.org/search/people?first-name=سامي&last-name=مابرو
سليم	سليم	سليم سليم	68153	Salim Slim	https://www.mideastmed.org/search/people?first-name=سليم&last-name=سليم
حبيب	مالك	حبيب مالك	68157	Habib Malik	https://www.mideastmed.org/search/people?first-name=حبيب&last-name=مالك
نجيب	تلهوك	نجيب تلهوك	68162	Najib Talhuk	https://www.mideastmed.org/search/people?first-name=نجيب&last-name=تلهوك
ديران	كيفوركيان	ديران كيفوركيان	68165	Diran Kevorkian	https://www.mideastmed.org/search/people?first-name=ديران&last-name=كيفوركيان
عزيز	جسر	عزيز جسر	68167	ʻAziz Jisr	https://www.mideastmed.org/search/people?first-name=عزيز&last-name=جسر
فريد	ناصيف	فريد ناصيف	68171	Farid Nasif	https://www.mideastmed.org/search/people?first-name=فريد&last-name=ناصيف
	وهبي	 وهبي	68175	A.M Wahby	https://www.mideastmed.org/search/people?first-name=&last-name=وهبي
صموئيل	جاروان	صموئيل جاروان	68181	Samuel Jarawan	https://www.mideastmed.org/search/people?first-name=صموئيل&last-name=جاروان
داود	فتو	داود فتو	68183	Dawud Fatu	https://www.mideastmed.org/search/people?first-name=داود&last-name=فتو
حليم	غرزوزي	حليم غرزوزي	68185	Halim Garzouzi	https://www.mideastmed.org/search/people?first-name=حليم&last-name=غرزوزي
إسكندر	حزبون	إسكندر حزبون	68187	Iskandar Hazboun	https://www.mideastmed.org/search/people?first-name=إسكندر&last-name=حزبون
توفيق	صوصه	توفيق صوصه	68192	Tawfiq Susa	https://www.mideastmed.org/search/people?first-name=توفيق&last-name=صوصه
أدولف	داتزي	أدولف داتزي	68194	Adolph Datzi	https://www.mideastmed.org/search/people?first-name=أدولف&last-name=داتزي
جورج	مفريس	جورج مفريس	68202	George Mavris	https://www.mideastmed.org/search/people?first-name=جورج&last-name=مفريس
جرجي	كنعان	جرجي كنعان	68204	Jurji Kanʻan	https://www.mideastmed.org/search/people?first-name=جرجي&last-name=كنعان
سليم طانيوس	غصن	سليم طانيوس غصن	68213	Salim Tanyus Ghusn	https://www.mideastmed.org/search/people?first-name=سليم طانيوس&last-name=غصن
نجيب نعمة	قيم	نجيب نعمة قيم	68215	Najib Nimeh Qayyim	https://www.mideastmed.org/search/people?first-name=نجيب نعمة&last-name=قيم
توفيق فضول	شهلاوي	توفيق فضول شهلاوي	68223	Tawfiq Fadul Shahlawi	https://www.mideastmed.org/search/people?first-name=توفيق فضول&last-name=شهلاوي
نسيب جرجس	تبشراني	نسيب جرجس تبشراني	68225	Nasib Tibsharani	https://www.mideastmed.org/search/people?first-name=نسيب جرجس&last-name=تبشراني
أمين يوسف	عطية	أمين يوسف عطية	68229	Amin Yusuf ʿAtiyya	https://www.mideastmed.org/search/people?first-name=أمين يوسف&last-name=عطية
ڤاهان نيغوغوس	دير-ماركاريان	ڤاهان نيغوغوس دير-ماركاريان	68241	Vahan Nigoghos Der-Markarian	https://www.mideastmed.org/search/people?first-name=ڤاهان نيغوغوس&last-name=دير-ماركاريان
فرج الله	فرح	فرج الله فرح	68244	Farajalla Farah	https://www.mideastmed.org/search/people?first-name=فرج الله&last-name=فرح
أحمد أحمد	فوزي	أحمد أحمد فوزي	68247	Ahmad Fawzi	https://www.mideastmed.org/search/people?first-name=أحمد أحمد&last-name=فوزي
سبيريدون يوسف	خوري	سبيريدون يوسف خوري	68253	Spiridon Khuri	https://www.mideastmed.org/search/people?first-name=سبيريدون يوسف&last-name=خوري
عيسى	حمدي	عيسى حمدي	68266	‘Isa Hamdi	https://www.mideastmed.org/search/people?first-name=عيسى&last-name=حمدي
أحمد	التمسماني	أحمد التمسماني	68270	Ahmad Al-Tamsamani	https://www.mideastmed.org/search/people?first-name=أحمد&last-name=التمسماني
محمد	بومزيان الكرَات	محمد بومزيان الكرَات	68271	Muhammad Bumaziyan al-Karrat	https://www.mideastmed.org/search/people?first-name=محمد&last-name=بومزيان الكرَات
العربي	السقَاط	العربي السقَاط	68272	Al-Arabi Al-Saqqat	https://www.mideastmed.org/search/people?first-name=العربي&last-name=السقَاط
المصطفى	الزودي الطنجي	المصطفى الزودي الطنجي	68283	Al-Mustafa Al-Zawdi Al-Tanji	https://www.mideastmed.org/search/people?first-name=المصطفى&last-name=الزودي الطنجي
عبد السلام	العلمي	عبد السلام العلمي	68284	Abd al-Salam al-'Alami	https://www.mideastmed.org/search/people?first-name=عبد السلام&last-name=العلمي
أحمد	الزواق العلوي	أحمد الزواق العلوي	68286	Ahmad Al-Zawwaq Al-Alawi	https://www.mideastmed.org/search/people?first-name=أحمد&last-name=الزواق العلوي
محمد	الجامعي	محمد الجامعي	68287	Muhammad al-jamaai	https://www.mideastmed.org/search/people?first-name=محمد&last-name=الجامعي
ادريس	الشرادي	ادريس الشرادي	68288	Idris Al-Sharradi	https://www.mideastmed.org/search/people?first-name=ادريس&last-name=الشرادي
الجيلاني	الشرادي	الجيلاني الشرادي	68289	Al-Jilani Al-Sharradi	https://www.mideastmed.org/search/people?first-name=الجيلاني&last-name=الشرادي
الجيلاني	البخاري	الجيلاني البخاري	68290	Al-Jilani Al-Bukhari	https://www.mideastmed.org/search/people?first-name=الجيلاني&last-name=البخاري
محمد	المكي المراكشي	محمد المكي المراكشي	68291	Muhammad Al-Makki Al-Murrakushi	https://www.mideastmed.org/search/people?first-name=محمد&last-name=المكي المراكشي
יהושע אליהו	מזרחי	יהושע אליהו מזרחי	68292	Yehoshuʻa Mizrakhi	https://www.mideastmed.org/search/people?first-name=יהושע אליהו&last-name=מזרחי
حبيب فضل الله	نجار	حبيب فضل الله نجار	68296	Habib Najjar	https://www.mideastmed.org/search/people?first-name=حبيب فضل الله&last-name=نجار
عبد القادر أحمد	طيارة	عبد القادر أحمد طيارة	68303	ʻAbd al-Qadir Tayyara	https://www.mideastmed.org/search/people?first-name=عبد القادر أحمد&last-name=طيارة
فضول ميخائيل	زاروني	فضول ميخائيل زاروني	68305	Fadul Zaruni	https://www.mideastmed.org/search/people?first-name=فضول ميخائيل&last-name=زاروني
أسد سليم	أيوب	أسد سليم أيوب	68307	Asad Salim Ayyub	https://www.mideastmed.org/search/people?first-name=أسد سليم&last-name=أيوب
غارابيد	بابيكيان	غارابيد بابيكيان	68309	Garabed Babikian	https://www.mideastmed.org/search/people?first-name=غارابيد&last-name=بابيكيان
سوتيري	دوماني	سوتيري دوماني	68313	Sotiri Doumani	https://www.mideastmed.org/search/people?first-name=سوتيري&last-name=دوماني
محمد أمين	كزعون	محمد أمين كزعون	68316	Muhammad Kazʻun	https://www.mideastmed.org/search/people?first-name=محمد أمين&last-name=كزعون
نعمة		نعمة 	68320	Naʻmi Nucho	https://www.mideastmed.org/search/people?first-name=نعمة&last-name=
باسل	ستيليانوس	باسل ستيليانوس	68336	Basil Stylianos	https://www.mideastmed.org/search/people?first-name=باسل&last-name=ستيليانوس
صموئيل	نجاريان	صموئيل نجاريان	68338	Samuel Najjarian	https://www.mideastmed.org/search/people?first-name=صموئيل&last-name=نجاريان
سليمان	أريفيان	سليمان أريفيان	68340	Solomon Arevian	https://www.mideastmed.org/search/people?first-name=سليمان&last-name=أريفيان
أسد	مالوف	أسد مالوف	68343	Asad Malouf	https://www.mideastmed.org/search/people?first-name=أسد&last-name=مالوف
